328.7   0.241466711   
289.9   0.385766865   
277.7   0.497968326   
259.2   0.026224967   
245.7   0.002522615   
242.0   0.077812880   
226.0   0.058446940   
223.8   0.073797630   
215.4   0.029939575   
212.5   0.042798718   
207.0   0.000842033   
205.8   0.016265308   
201.8   0.028540476   
199.1   0.005356290   
198.0   0.075084969  
