494.6   0.032167933   
368.3   0.292902917   
297.8   0.008825136   
269.7   0.138840616   
254.6   0.029302116   
249.5   0.133921465   
237.7   0.119404483   
233.2   0.111027468   
224.5   0.075112566   
214.8   0.119906429   
212.9   0.154646849   
204.9   0.001746575   
201.9   0.002982026   
198.3   0.013345773   
196.4   0.052522704 
