285.7   0.201497065   
270.9   0.020289054   
263.2   0.049376881   
253.7   0.054869065   
243.0   0.271287685   
231.2   0.136544988   
219.1   0.142178440   
218.1   0.011995282   
212.2   0.006270197   
207.7   0.087142550   
199.9   0.004119217   
199.7   0.010226892   
198.2   0.004155085   
197.5   0.012614757   
192.8   0.161827965 
