485.5   0.031289546   
405.6   0.067350194   
390.5   0.190065488   
369.0   0.100424848   
308.7   0.305625336   
270.4   0.009357027   
266.5   0.042870010   
260.3   0.014274264   
256.3   0.167242916   
245.6   0.318996242   
244.1   0.098861289   
236.1   0.193242086   
235.7   0.007720141   
231.6   0.019156546   
226.4   0.013163079  
